city,date_type,listing_url,property_type,price_per_night,fees_included,free_cancellation,guest_favourite,top_guest_favourite,superhost_badge_visible,overall_rating,review_count,listing_id,host_is_superhost,host_total_reviews,host_response_rate,host_response_time,max_guests,instant_book,self_check_in,area_name,amenities_count,safety_features_count,flag_rating_without_reviews,flag_reviews_without_rating,flag_high_amenities_low_capacity,flag_price_outlier,flag_amenities_outlier,flag_invalid_price,flag_invalid_rating,flag_invalid_guest_count,price_per_night_normalized
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1001631804034276081,Flat,2739.0,False,False,False,False,No,0.0,0.0,1001631804034276081,True,4.95,100.0,Responds within an hour,2.0,False,True,Ward 105 Gachibowli,27.0,4.0,True,False,False,False,False,False,False,False,2739.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1002497855624202446,Farm stay,10802.0,False,False,False,False,No,4.88,40.0,1002497855624202446,True,40.0,100.0,Responds within an hour,15.0,False,True,Ward 105 Gachibowli,26.0,4.0,False,False,False,False,False,False,False,False,10802.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1002556662105083335,Farm stay,10802.0,False,False,False,False,No,4.77,64.0,1002556662105083335,True,64.0,100.0,Responds within an hour,15.0,False,True,Ward 105 Gachibowli,21.0,4.0,False,False,False,False,False,False,False,False,10802.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1004354505382627279,Apartment,2440.0,False,False,False,False,No,4.81,63.0,1004354505382627279,True,63.0,100.0,Responds within an hour,2.0,False,True,Kothaguda,40.0,4.0,False,False,True,False,False,False,False,False,2440.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1008569451161132915,Flat,5661.0,False,True,True,False,No,4.94,53.0,1008569451161132915,True,4.94,100.0,Responds within an hour,8.0,False,True,Kukatpally,47.0,4.0,False,False,False,False,False,False,False,False,5661.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1012775712966531511,Rooms,1598.0,False,False,False,False,Yes,4.6,10.0,1012775712966531511,True,10.0,100.0,Responds within an hour,3.0,False,True,Chandanagar,32.0,4.0,False,False,False,False,False,False,False,False,1598.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1015069202018765514,Hotel,8018.0,False,False,False,False,Yes,4.67,12.0,1015069202018765514,True,12.0,100.0,Responds within an hour,2.0,False,True,Khajaguda,34.0,5.0,False,False,False,False,False,False,False,False,2004.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1015173320534970265,Flat,8673.0,False,False,False,False,No,4.72,61.0,1015173320534970265,True,61.0,98.0,Responds within an hour,3.0,False,True,Kothaguda,36.0,4.0,False,False,False,False,False,False,False,False,2168.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1015173320534970265,Flat,2328.0,False,True,False,False,No,4.72,61.0,1015173320534970265,True,61.0,98.0,Responds within an hour,3.0,False,True,Kothaguda,36.0,4.0,False,False,False,False,False,False,False,False,2328.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1015181428484582311,Flat,8673.0,False,False,False,False,No,4.73,67.0,1015181428484582311,True,67.0,98.0,Responds within an hour,3.0,False,True,Kothaguda,36.0,4.0,False,False,False,False,False,False,False,False,2168.25
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1015185850762172106,Flat,9923.0,False,False,False,False,No,4.76,95.0,1015185850762172106,True,95.0,98.0,Responds within an hour,3.0,False,True,Kothaguda,37.0,4.0,False,False,False,False,False,False,False,False,2480.75
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1034559087599013558,Farm stay,13809.0,False,False,True,False,No,4.8,64.0,1034559087599013558,True,4.8,100.0,Responds within an hour,4.0,False,False,Ward 105 Gachibowli,46.0,3.0,False,False,False,False,False,False,False,False,3452.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1034559087599013558,Flat,2739.0,False,False,False,False,No,0.0,0.0,1034559087599013558,True,4.8,100.0,Responds within an hour,2.0,False,False,Ward 105 Gachibowli,46.0,3.0,True,False,True,False,False,False,False,False,2739.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1043281058346823809,Farm stay,25053.0,False,False,True,False,No,5.0,15.0,1043281058346823809,True,5.0,100.0,Responds within an hour,16.0,False,True,Ward 105 Gachibowli,65.0,5.0,False,False,False,True,False,False,False,False,25053.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1044020338758223965,Flat,18426.0,False,False,False,False,Yes,4.95,44.0,1044020338758223965,True,44.0,100.0,Responds within an hour,6.0,False,True,Ward 105 Gachibowli,35.0,5.0,False,False,False,False,False,False,False,False,4606.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1045159729832986707,Flat,8445.0,False,False,True,False,No,4.76,46.0,1045159729832986707,True,4.76,96.0,Responds within an hour,4.0,False,False,Ward 121 Kukatpally,29.0,3.0,False,False,False,False,False,False,False,False,2111.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1045159729832986707,Flat,2112.0,False,True,True,False,No,4.76,46.0,1045159729832986707,True,4.76,96.0,Responds within an hour,4.0,False,False,Ward 121 Kukatpally,29.0,3.0,False,False,False,False,False,False,False,False,2112.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1045883374360397896,Room,5440.0,False,False,False,False,Yes,4.77,128.0,1045883374360397896,True,128.0,100.0,Responds within an hour,1.0,False,True,Ward 92 Venkateshwara Colony,28.0,5.0,False,False,False,False,False,False,False,False,1360.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1049814395102769638,Flat,12168.0,False,False,True,False,No,4.97,100.0,1049814395102769638,True,4.97,100.0,Responds within an hour,3.0,False,True,Ward 105 Gachibowli,60.0,6.0,False,False,False,False,False,False,False,False,3042.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1051837872992030675,Guest house,7304.0,False,False,True,False,No,4.77,52.0,1051837872992030675,True,4.77,100.0,Responds within an hour,4.0,False,False,Lal Bahadur Nagar Colony,37.0,4.0,False,False,False,False,False,False,False,False,1826.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1052450882441054452,Home,6848.0,False,False,False,False,Yes,4.83,104.0,1052450882441054452,True,105.0,100.0,Responds within an hour,4.0,False,False,Ward 8 Habsiguda,21.0,3.0,False,False,False,False,False,False,False,False,1712.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1087078867130877113,Flat,2739.0,False,False,False,False,No,0.0,0.0,1087078867130877113,True,4.98,100.0,Responds within an hour,2.0,False,True,Velankanni Nagar,62.0,5.0,True,False,True,False,False,False,False,False,2739.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1102040552833451013,Apartment,6848.0,False,True,False,False,No,4.89,9.0,1102040552833451013,True,9.0,77.0,Responds within an hour,2.0,False,True,Ward 115 Balaji Nagar,49.0,6.0,False,False,True,False,False,False,False,False,6848.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1116393705129560158,Flat,2521.0,False,True,False,False,No,4.56,9.0,1116393705129560158,True,9.0,100.0,Responds within an hour,2.0,False,True,Miyapur,21.0,5.0,False,False,False,False,False,False,False,False,2521.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1119567453081813855,Apartment,14401.0,False,False,True,False,No,5.0,27.0,1119567453081813855,True,5.0,100.0,Responds within an hour,6.0,False,True,Ward 105 Gachibowli,35.0,5.0,False,False,False,False,False,False,False,False,3600.25
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1121839677533338626,Room,7076.0,False,False,False,False,Yes,4.58,24.0,1121839677533338626,True,24.0,100.0,Responds within a few hours,1.0,False,False,Madhapur,21.0,6.0,False,False,False,False,False,False,False,False,1769.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1122284620158629787,Room,5935.0,False,False,False,False,Yes,4.78,40.0,1122284620158629787,True,40.0,100.0,Responds within an hour,1.0,False,True,Masjid Banda,31.0,5.0,False,False,False,False,False,False,False,False,1483.75
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1129755165163208554,Apartment,9620.0,False,False,False,False,No,4.85,34.0,1129755165163208554,True,34.0,100.0,Responds within an hour,2.0,False,True,Ward 104 Kondapur,42.0,4.0,False,False,True,False,False,False,False,False,2405.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1129755165163208554,Apartment,2490.0,False,False,False,False,No,4.85,34.0,1129755165163208554,True,34.0,100.0,Responds within an hour,2.0,False,True,Ward 104 Kondapur,42.0,4.0,False,False,True,False,False,False,False,False,2490.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1131645852461392097,Home,12782.0,False,False,True,False,No,4.87,23.0,1131645852461392097,True,4.87,100.0,Responds within an hour,5.0,False,True,Ward 114 KPHB Colony,41.0,4.0,False,False,False,False,False,False,False,False,3195.5
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1136158404640802132,Villa,2445.0,False,False,True,False,No,4.93,29.0,1136158404640802132,True,4.93,100.0,Responds within an hour,4.0,False,True,Ambedkar Nagar,49.0,5.0,False,False,False,False,False,False,False,False,2445.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1138109197081844645,Flat,8559.0,False,True,False,False,Yes,4.91,35.0,1138109197081844645,True,35.0,100.0,Responds within an hour,5.0,False,True,Ward 105 Gachibowli,50.0,4.0,False,False,False,False,False,False,False,False,8559.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1138922987655002075,Cave,11412.0,False,True,False,False,No,4.59,37.0,1138922987655002075,True,37.0,90.0,Responds within an hour,10.0,False,False,Ward 105 Gachibowli,37.0,3.0,False,False,False,False,False,False,False,False,11412.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1147787900659039417,Home,2000.0,False,True,True,False,No,4.93,29.0,1147787900659039417,True,4.93,100.0,Responds within an hour,3.0,False,False,Qutubullapur,33.0,3.0,False,False,False,False,False,False,False,False,2000.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1149178873981628572,Flat,2739.0,False,False,False,False,No,0.0,0.0,1149178873981628572,True,81.0,100.0,Responds within an hour,2.0,False,True,Narsingi,34.0,3.0,True,False,False,False,False,False,False,False,2739.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1151411106351057012,Farm stay,6172.0,False,False,True,False,No,5.0,15.0,1151411106351057012,True,5.0,90.0,Responds within an hour,6.0,False,False,Ward 105 Gachibowli,20.0,3.0,False,False,False,False,False,False,False,False,6172.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1153607712473958378,Flat,5291.0,False,False,True,False,No,4.77,56.0,1153607712473958378,True,4.77,100.0,Responds within an hour,4.0,False,True,Ward 133 Macha Bolarum,42.0,4.0,False,False,False,False,False,False,False,False,1322.75
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1153607712473958378,Flat,1432.0,False,False,True,False,No,4.77,56.0,1153607712473958378,True,4.77,100.0,Responds within an hour,4.0,False,True,Ward 133 Macha Bolarum,42.0,4.0,False,False,False,False,False,False,False,False,1432.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1158382062340783211,Apartment,5136.0,False,True,True,False,No,4.9,61.0,1158382062340783211,True,4.9,100.0,Responds within a few hours,2.0,False,True,Madhapur,17.0,4.0,False,False,False,False,False,False,False,False,5136.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1158398212354947175,Flat,3196.0,False,False,True,False,No,4.92,153.0,1158398212354947175,True,4.92,100.0,Responds within an hour,3.0,False,True,Ward 105 Gachibowli,62.0,6.0,False,False,False,False,False,False,False,False,3196.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1158746459193358828,Room,1495.0,False,True,False,False,No,4.78,40.0,1158746459193358828,True,40.0,100.0,Responds within an hour,1.0,False,True,Ward 71 Gudimalkapur,32.0,4.0,False,False,False,False,False,False,False,False,1495.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1168629675219214163,Place to stay,9586.0,False,False,True,False,No,4.84,19.0,1168629675219214163,True,4.84,100.0,Responds within an hour,2.0,False,False,Ward 114 KPHB Colony,33.0,5.0,False,False,False,False,False,False,False,False,2396.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1168634280321736535,Room,9586.0,False,False,False,False,Yes,0.0,0.0,1168634280321736535,True,1.0,100.0,Responds within an hour,1.0,False,False,Ward 114 KPHB Colony,33.0,6.0,True,False,False,False,False,False,False,False,2396.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1171520711016887008,Flat,11435.0,False,False,False,False,No,4.75,59.0,1171520711016887008,True,59.0,100.0,Responds within an hour,2.0,False,True,Gachibowli,19.0,4.0,False,False,False,False,False,False,False,False,2858.75
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1175747328780043926,Room,9586.0,False,False,True,False,No,4.93,14.0,1175747328780043926,True,4.93,100.0,Responds within an hour,1.0,False,False,Ward 114 KPHB Colony,34.0,6.0,False,False,False,False,False,False,False,False,2396.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1179378711870805779,Flat,12582.0,False,False,True,False,No,4.88,59.0,1179378711870805779,True,4.88,100.0,Responds within an hour,3.0,False,True,Ward 105 Gachibowli,62.0,6.0,False,False,False,False,False,False,False,False,3145.5
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1179382939617204714,Flat,3196.0,False,False,False,False,Yes,4.84,83.0,1179382939617204714,True,83.0,100.0,Responds within an hour,3.0,False,True,Ward 105 Gachibowli,60.0,6.0,False,False,False,False,False,False,False,False,3196.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1181678230729951204,Flat,22542.0,False,False,False,False,Yes,4.74,135.0,1181678230729951204,True,135.0,100.0,Responds within an hour,5.0,False,True,Ward 105 Gachibowli,50.0,6.0,False,False,False,True,False,False,False,False,5635.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1183359203892029176,Apartment,11435.0,False,False,False,False,No,4.59,75.0,1183359203892029176,True,75.0,100.0,Responds within an hour,2.0,False,True,Gachibowli,34.0,4.0,False,False,False,False,False,False,False,False,2858.75
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1183359203892029176,Flat,2739.0,False,False,False,False,No,0.0,0.0,1183359203892029176,True,75.0,100.0,Responds within an hour,2.0,False,True,Gachibowli,34.0,4.0,True,False,False,False,False,False,False,False,2739.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1184150858583982082,Flat,6962.0,False,False,False,False,No,4.46,82.0,1184150858583982082,True,82.0,100.0,Responds within an hour,2.0,False,True,Ward 105 Gachibowli,21.0,4.0,False,False,False,False,False,False,False,False,1740.5
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1184150858583982082,Flat,1826.0,False,False,False,False,No,4.46,82.0,1184150858583982082,True,82.0,100.0,Responds within an hour,2.0,False,True,Ward 105 Gachibowli,21.0,4.0,False,False,False,False,False,False,False,False,1826.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1200083402251642877,Tiny home,1142.0,False,False,False,False,No,4.68,40.0,1200083402251642877,True,40.0,100.0,Responds within an hour,2.0,False,True,Kothaguda,23.0,3.0,False,False,False,False,False,False,False,False,1142.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1203351192406961669,Flat,4108.0,False,True,False,False,No,4.86,51.0,1203351192406961669,True,51.0,100.0,Responds within an hour,4.0,False,False,Kothaguda,22.0,3.0,False,False,False,False,False,False,False,False,4108.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1204765937918163065,Boutique hotel,4565.0,False,True,False,False,No,0.0,0.0,1204765937918163065,True,2.0,100.0,Responds within an hour,4.0,False,True,HITEC City,106.0,6.0,True,False,False,False,True,False,False,False,4565.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1213674183303724041,Flat,20761.0,False,False,False,False,Yes,4.92,76.0,1213674183303724041,True,76.0,100.0,Responds within an hour,7.0,False,True,Ward 106 Serilingampally,51.0,4.0,False,False,False,True,False,False,False,False,5190.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1218786174808500211,Tiny home,2966.0,False,False,False,False,Yes,4.89,102.0,1218786174808500211,True,102.0,98.0,Responds within an hour,5.0,False,True,Ward 60 Rajendra Nagar,47.0,4.0,False,False,False,False,False,False,False,False,2966.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1221412646153759163,Flat,13340.0,False,False,True,False,No,4.76,99.0,1221412646153759163,True,4.76,100.0,Responds within an hour,2.0,False,False,Begumpet,45.0,4.0,False,False,True,False,False,False,False,False,3335.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1221412646153759163,Flat,3400.0,False,False,True,False,No,4.76,99.0,1221412646153759163,True,4.76,100.0,Responds within an hour,2.0,False,False,Begumpet,45.0,4.0,False,False,True,False,False,False,False,False,3400.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1221599418076619372,Flat,7784.0,False,False,False,False,Yes,4.78,50.0,1221599418076619372,True,50.0,100.0,Responds within an hour,2.0,False,True,Kothaguda,33.0,4.0,False,False,False,False,False,False,False,False,1946.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1221599418076619372,Flat,2134.0,False,True,False,False,Yes,4.78,50.0,1221599418076619372,True,50.0,100.0,Responds within an hour,2.0,False,True,Kothaguda,33.0,4.0,False,False,False,False,False,False,False,False,2134.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1225365328238871437,Flat,2853.0,False,False,True,False,No,4.89,47.0,1225365328238871437,True,4.89,100.0,Responds within an hour,2.0,False,True,Ward 95 Jubilee Hills,39.0,4.0,False,False,False,False,False,False,False,False,2853.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1227117621436183274,Flat,8673.0,False,False,True,False,No,5.0,12.0,1227117621436183274,True,5.0,97.0,Responds within an hour,4.0,False,True,Vani Enclave,25.0,5.0,False,False,False,False,False,False,False,False,2168.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1227117621436183274,Flat,2169.0,False,True,True,False,No,5.0,12.0,1227117621436183274,True,5.0,97.0,Responds within an hour,4.0,False,True,Vani Enclave,25.0,5.0,False,False,False,False,False,False,False,False,2169.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1229898447593375373,Place to stay,9332.0,False,False,True,False,No,0.0,0.0,1229898447593375373,False,0.0,100.0,Responds within an hour,2.0,False,False,Masjid Banda,19.0,4.0,True,False,False,False,False,False,False,False,2333.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1238268408301625985,Flat,19976.0,False,False,True,False,No,4.97,61.0,1238268408301625985,True,4.97,100.0,Responds within an hour,6.0,False,True,Ward 106 Serilingampally,48.0,3.0,False,False,False,True,False,False,False,False,4994.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1244163455023505291,Flat,7796.0,False,False,False,False,Yes,4.81,42.0,1244163455023505291,True,42.0,100.0,Responds within an hour,2.0,False,True,Kothaguda,35.0,4.0,False,False,False,False,False,False,False,False,1949.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1244756112993955691,Room,5992.0,False,False,False,False,No,4.56,16.0,1244756112993955691,True,16.0,100.0,Responds within an hour,1.0,False,False,Ward 69 Nanal Nagar,15.0,4.0,False,False,False,False,False,False,False,False,1498.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1254335707646536107,Flat,18879.0,False,False,True,False,No,4.93,58.0,1254335707646536107,True,4.93,100.0,Responds within an hour,4.0,False,True,Ward 105 Gachibowli,60.0,6.0,False,False,False,False,False,False,False,False,4719.75
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1256487930631298164,Farm stay,14265.0,False,True,False,False,Yes,4.83,29.0,1256487930631298164,True,29.0,100.0,Responds within a few hours,10.0,False,False,Ward 105 Gachibowli,46.0,6.0,False,False,False,False,False,False,False,False,14265.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1260186825196301225,Flat,19108.0,False,False,True,False,No,4.94,68.0,1260186825196301225,True,4.94,100.0,Responds within an hour,4.0,False,True,Ward 105 Gachibowli,61.0,6.0,False,False,False,False,False,False,False,False,4777.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1261589616310627448,Home,4718.0,False,False,True,False,No,5.0,63.0,1261589616310627448,True,5.0,100.0,Responds within an hour,3.0,False,True,Ward 123 Hydernagar,37.0,4.0,False,False,False,False,False,False,False,False,4718.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1263116832284360066,Home,5930.0,False,False,False,False,No,4.8,20.0,1263116832284360066,True,20.0,97.0,Responds within an hour,2.0,False,True,Mudiraj Colony,23.0,5.0,False,False,False,False,False,False,False,False,1482.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1266970560372656962,Flat,19629.0,False,False,True,True,No,5.0,26.0,1266970560372656962,True,5.0,100.0,Responds within an hour,6.0,False,False,Ward 107 Madhapur,39.0,4.0,False,False,False,False,False,False,False,False,4907.25
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1267928481767449440,Room,4496.0,False,False,True,False,No,5.0,6.0,1267928481767449440,True,5.0,100.0,Responds within an hour,1.0,False,True,Ward 13 Hayath Nagar,37.0,5.0,False,False,False,False,False,False,False,False,1124.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1268283346531427475,Apartment,11101.0,False,False,True,False,No,4.9,58.0,1268283346531427475,True,4.9,100.0,Responds within an hour,5.0,False,True,Ward 114 KPHB Colony,51.0,4.0,False,False,False,False,False,False,False,False,2775.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1268283346531427475,Apartment,3080.0,False,False,True,False,No,4.9,58.0,1268283346531427475,True,4.9,100.0,Responds within an hour,5.0,False,True,Ward 114 KPHB Colony,51.0,4.0,False,False,False,False,False,False,False,False,3080.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1269561621220403904,Room,4987.0,False,False,False,False,Yes,0.0,0.0,1269561621220403904,True,2.0,100.0,Responds within an hour,1.0,False,False,Idpl,13.0,4.0,True,False,False,False,False,False,False,False,1246.75
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1272930283803583240,Flat,7756.0,False,False,False,False,Yes,4.71,35.0,1272930283803583240,True,35.0,100.0,Responds within an hour,3.0,False,True,Hayathnagar mandal,19.0,3.0,False,False,False,False,False,False,False,False,1939.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1274666826541595026,Place to stay,8263.0,False,False,False,False,No,4.66,53.0,1274666826541595026,True,53.0,100.0,Responds within an hour,3.0,False,False,Madhura Nagar,37.0,5.0,False,False,False,False,False,False,False,False,2065.75
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1274666826541595026,Place to stay,2066.0,False,True,False,False,No,4.66,53.0,1274666826541595026,True,53.0,100.0,Responds within an hour,3.0,False,False,Madhura Nagar,37.0,5.0,False,False,False,False,False,False,False,False,2066.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1275212666645997834,Home,4561.0,False,False,True,False,No,4.94,17.0,1275212666645997834,True,4.94,76.0,Responds within a few hours,2.0,False,True,Ward 94 Shaikpet,40.0,4.0,False,False,True,False,False,False,False,False,1140.25
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1282563713532616478,Flat,10500.0,False,False,True,False,No,4.83,12.0,1282563713532616478,True,4.83,100.0,Responds within an hour,12.0,False,True,Ward 69 Nanal Nagar,53.0,4.0,False,False,False,False,False,False,False,False,2625.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1282563713532616478,Flat,2952.0,False,False,True,False,No,4.83,12.0,1282563713532616478,True,4.83,100.0,Responds within an hour,12.0,False,True,Ward 69 Nanal Nagar,53.0,4.0,False,False,False,False,False,False,False,False,2952.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1285182584150037540,Flat,10842.0,False,False,False,False,No,4.7,27.0,1285182584150037540,True,27.0,100.0,Responds within an hour,4.0,False,False,Jubilee Hills,33.0,3.0,False,False,False,False,False,False,False,False,2710.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1290684811695602707,Room,3970.0,False,False,False,False,No,4.73,11.0,1290684811695602707,True,11.0,100.0,Responds within an hour,1.0,False,True,Ward 94 Shaikpet,22.0,4.0,False,False,False,False,False,False,False,False,992.5
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1290951254591913263,Apartment,3424.0,False,False,False,False,Yes,4.77,48.0,1290951254591913263,True,48.0,100.0,Responds within an hour,4.0,False,True,Masjid Banda,26.0,3.0,False,False,False,False,False,False,False,False,3424.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1292624876561409707,Flat,5251.0,False,True,True,False,No,4.93,15.0,1292624876561409707,True,4.93,100.0,Responds within an hour,4.0,False,True,HITEC City,19.0,3.0,False,False,False,False,False,False,False,False,5251.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1297796223512030650,Flat,13113.0,False,False,False,False,No,4.75,4.0,1297796223512030650,True,4.0,94.0,Responds within an hour,2.0,False,False,Ward 84 Bagh Amberpet,33.0,3.0,False,False,False,False,False,False,False,False,3278.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1299241468987735421,Flat,2518.0,False,False,True,False,No,4.94,54.0,1299241468987735421,True,4.94,100.0,Responds within an hour,2.0,False,True,Kothaguda,48.0,4.0,False,False,True,False,False,False,False,False,2518.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1303241562114696630,Bungalow,4319.0,False,False,True,False,No,5.0,17.0,1303241562114696630,True,5.0,100.0,Responds within an hour,6.0,False,True,Ward 93 Banjara Hills,50.0,5.0,False,False,False,False,False,False,False,False,4319.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1304275118550222535,Flat,7749.0,False,False,True,False,No,4.85,26.0,1304275118550222535,True,4.85,98.0,Responds within an hour,4.0,False,True,Ward 82 Golnaka,30.0,4.0,False,False,False,False,False,False,False,False,1937.25
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1307616329642097683,Room,1427.0,False,True,False,False,No,4.48,31.0,1307616329642097683,True,31.0,100.0,Responds within an hour,1.0,False,False,Madhura Nagar,20.0,6.0,False,False,False,False,False,False,False,False,1427.0
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1308606381041890285,Room,5930.0,False,False,True,False,No,4.87,53.0,1308606381041890285,True,4.87,100.0,Responds within an hour,1.0,False,False,Ward 105 Gachibowli,33.0,5.0,False,False,False,False,False,False,False,False,1482.5
Hyderabad,weekday,https://www.airbnb.co.in/rooms/1309034533822125838,Flat,10956.0,False,False,True,False,No,4.96,69.0,1309034533822125838,True,4.96,100.0,Responds within an hour,2.0,False,True,Ward 105 Gachibowli,37.0,4.0,False,False,False,False,False,False,False,False,2739.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1309034533822125838,Flat,2968.0,False,True,True,False,No,4.96,69.0,1309034533822125838,True,4.96,100.0,Responds within an hour,2.0,False,True,Ward 105 Gachibowli,37.0,4.0,False,False,False,False,False,False,False,False,2968.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1311372437441591329,Room,2009.0,False,False,False,False,No,4.52,31.0,1311372437441591329,True,31.0,100.0,Responds within an hour,1.0,False,True,Khajaguda,18.0,4.0,False,False,False,False,False,False,False,False,2009.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1312366202995990937,Flat,2549.0,False,False,False,False,No,0.0,0.0,1312366202995990937,True,2.0,100.0,Responds within an hour,2.0,False,True,HITEC City,42.0,3.0,True,False,True,False,False,False,False,False,2549.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1312894068457905269,Flat,8217.0,False,True,False,False,Yes,4.84,61.0,1312894068457905269,True,61.0,100.0,Responds within an hour,5.0,False,False,Financial District,45.0,5.0,False,False,False,False,False,False,False,False,8217.0
Hyderabad,weekend,https://www.airbnb.co.in/rooms/1315603575570973887,Flat,2430.0,False,False,True,False,No,4.84,51.0,1315603575570973887,True,4.84,100.0,Responds within an hour,2.0,False,True,Kothaguda,47.0,4.0,False,False,True,False,False,False,False,False,2430.0
